unsmoothed;3
(;r;e;a;n;u;d;c;i;ó; ;l;p;í;o;s;);m;t;,;v;b;y;ñ;q;h;.;g;f;á;x;z;k;¿;é;?;j;ú;w;#
 u;0.000000;0.021021;0.033033;0.000000;0.836336;0.000000;0.000000;0.000000;0.000000;0.000000;0.004505;0.028529;0.000000;0.000000;0.000000;0.051051;0.000000;0.001502;0.022523;0.000000;0.000000;0.001502;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 d;0.000000;0.001869;0.874805;0.014949;0.000000;0.009031;0.000000;0.000000;0.069760;0.000000;0.000000;0.000000;0.000000;0.010589;0.016817;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000311;0.000000;0.000000;0.000000;0.000000;0.001869;0.000000;0.000000;0.000000;0.000000;0.000000
 c;0.000000;0.046340;0.032122;0.101632;0.000000;0.100579;0.000000;0.000000;0.041074;0.007372;0.004739;0.022117;0.000000;0.000527;0.639810;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000527;0.000000;0.000000;0.000000;0.003160;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 i;0.000000;0.010676;0.000000;0.000000;0.752669;0.000000;0.023132;0.000000;0.000000;0.000000;0.003559;0.001779;0.000000;0.000000;0.000000;0.019573;0.000000;0.160142;0.003559;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003559;0.021352;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 ó;0.000000;0.300000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.200000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
  ;0.000000;0.041322;0.049587;0.074380;0.033058;0.008264;0.264463;0.148760;0.000000;0.016529;0.041322;0.008264;0.000000;0.000000;0.000000;0.033058;0.000000;0.024793;0.008264;0.008264;0.024793;0.000000;0.132231;0.000000;0.024793;0.008264;0.000000;0.041322;0.008264;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 l;0.000000;0.000000;0.028431;0.652767;0.000000;0.019333;0.000000;0.000000;0.005686;0.000758;0.000000;0.016300;0.000000;0.003791;0.272555;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000379;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 p;0.000000;0.317584;0.102301;0.224733;0.000000;0.065325;0.000000;0.000000;0.014790;0.000000;0.000000;0.026294;0.002054;0.000000;0.238291;0.000411;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000411;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001233;0.000000;0.000000;0.000000;0.000000;0.000822;0.000000;0.000000;0.005752;0.000000;0.000000
 í;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 o;0.000000;0.250000;0.000000;0.000000;0.002475;0.000000;0.000000;0.056931;0.000000;0.000000;0.143564;0.029703;0.094059;0.002475;0.000000;0.004950;0.000000;0.002475;0.111386;0.002475;0.000000;0.279703;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.017327;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002475;0.000000;0.000000;0.000000
 s;0.000000;0.046641;0.451971;0.016102;0.000000;0.144919;0.000000;0.002776;0.137701;0.021655;0.000000;0.000000;0.000000;0.004442;0.169906;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000555;0.000000;0.000000;0.000000;0.000000;0.002221;0.000000;0.000000;0.000000;0.001110;0.000000
 );0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 m;0.000000;0.000000;0.258603;0.166840;0.000000;0.124088;0.000000;0.000000;0.175182;0.000000;0.000000;0.000000;0.000000;0.016684;0.114703;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.139729;0.000000;0.000000;0.000000;0.000000;0.003128;0.000000;0.000000;0.001043;0.000000;0.000000
 t;0.000000;0.260514;0.212617;0.220794;0.000000;0.015187;0.000000;0.000000;0.071262;0.000000;0.000000;0.000000;0.000000;0.000000;0.199766;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.010514;0.000000;0.000000;0.009346;0.000000;0.000000
 ,;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.931034;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.034483;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.034483;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 v;0.000000;0.000000;0.298182;0.181818;0.000000;0.010909;0.000000;0.000000;0.236364;0.000000;0.000000;0.000000;0.000000;0.065455;0.207273;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 b;0.000000;0.111111;0.116667;0.294444;0.000000;0.238889;0.000000;0.000000;0.138889;0.000000;0.005556;0.050000;0.000000;0.000000;0.011111;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.022222;0.000000;0.000000;0.000000;0.000000;0.011111;0.000000;0.000000;0.000000;0.000000;0.000000
 y;0.000000;0.000000;0.000000;0.054018;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.876153;0.000000;0.000000;0.000000;0.027668;0.000000;0.000000;0.000000;0.000000;0.042161;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 ñ;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 q;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 h;0.000000;0.000000;0.143770;0.726837;0.000000;0.033546;0.000000;0.000000;0.015974;0.000000;0.000000;0.000000;0.000000;0.000000;0.075080;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.004792
 .;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.214286;0.000000;0.000000;0.000000;0.000000;0.000000;0.785714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 g;0.000000;0.570796;0.159292;0.128319;0.000000;0.061947;0.000000;0.000000;0.004425;0.000000;0.000000;0.026549;0.000000;0.000000;0.048673;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 f;0.000000;0.084507;0.115023;0.103286;0.000000;0.176056;0.000000;0.000000;0.140845;0.007042;0.000000;0.039906;0.000000;0.000000;0.326291;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002347;0.000000;0.000000;0.000000;0.000000;0.000000;0.004695;0.000000;0.000000;0.000000;0.000000;0.000000
 á;0.000000;0.133333;0.000000;0.000000;0.066667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.733333;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.066667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 x;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 z;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.032258;0.000000;0.000000;0.000000;0.000000;0.000000;0.967742;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 k;0.000000;0.000000;0.000000;0.000000;0.000000;0.062500;0.000000;0.000000;0.062500;0.000000;0.000000;0.000000;0.000000;0.000000;0.875000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 ¿;0.000000;0.000000;0.333333;0.000000;0.000000;0.000000;0.000000;0.166667;0.000000;0.000000;0.000000;0.166667;0.166667;0.000000;0.000000;0.166667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 é;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.151515;0.030303;0.000000;0.000000;0.545455;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.272727;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 ?;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 j;0.000000;0.000000;0.000000;0.038462;0.000000;0.788462;0.000000;0.000000;0.019231;0.096154;0.000000;0.000000;0.000000;0.000000;0.057692;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 ú;0.000000;0.000000;0.000000;0.000000;0.200000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.700000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.100000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 w;0.000000;0.000000;0.142857;0.000000;0.000000;0.428571;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.285714;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.142857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
 #;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l(;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lr;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
le;0.000000;0.007979;0.002660;0.025266;0.042553;0.000000;0.000000;0.043883;0.000000;0.000000;0.117021;0.001330;0.000000;0.000000;0.085106;0.361702;0.000000;0.063830;0.009309;0.013298;0.033245;0.018617;0.000000;0.001330;0.000000;0.000000;0.011968;0.115691;0.000000;0.000000;0.025266;0.002660;0.000000;0.000000;0.000000;0.000000;0.017287;0.000000;0.000000;0.000000
la;0.000000;0.048925;0.000000;0.000000;0.035006;0.002109;0.010544;0.020666;0.000000;0.000000;0.547027;0.000000;0.000844;0.000000;0.000000;0.224800;0.000000;0.058625;0.018979;0.002531;0.003374;0.015605;0.000422;0.000000;0.000000;0.000000;0.002109;0.000000;0.000000;0.000000;0.000000;0.008013;0.000000;0.000000;0.000000;0.000000;0.000422;0.000000;0.000000;0.000000
ln;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lu;0.000000;0.006711;0.046980;0.046980;0.020134;0.000000;0.033557;0.120805;0.067114;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.255034;0.000000;0.000000;0.026846;0.000000;0.013423;0.000000;0.087248;0.000000;0.000000;0.000000;0.000000;0.234899;0.000000;0.000000;0.006711;0.033557;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ld;0.000000;0.050000;0.050000;0.900000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lc;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
li;0.000000;0.010076;0.005038;0.055416;0.000000;0.000000;0.214106;0.221662;0.000000;0.000000;0.002519;0.002519;0.000000;0.000000;0.027708;0.078086;0.000000;0.030227;0.015113;0.000000;0.000000;0.047859;0.000000;0.000000;0.002519;0.000000;0.000000;0.120907;0.012594;0.000000;0.000000;0.153652;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ló;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.142857;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.857143;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l ;0.000000;0.030699;0.069236;0.057479;0.013063;0.005225;0.122142;0.069236;0.044415;0.000653;0.009144;0.008491;0.172436;0.000000;0.036577;0.079686;0.000000;0.054213;0.064664;0.002613;0.007185;0.001960;0.030046;0.000000;0.025474;0.011757;0.003266;0.022208;0.038537;0.006532;0.000653;0.000000;0.000000;0.000000;0.005225;0.000000;0.006532;0.000653;0.000000;0.000000
ll;0.000000;0.000000;0.205882;0.282353;0.000000;0.000000;0.000000;0.000000;0.005882;0.000000;0.000000;0.000000;0.000000;0.023529;0.447059;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.035294;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lp;0.000000;0.000000;0.666667;0.333333;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lí;0.000000;0.000000;0.007752;0.007752;0.069767;0.000000;0.007752;0.031008;0.000000;0.000000;0.023256;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.023256;0.821705;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.007752;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lo;0.000000;0.007368;0.000000;0.000000;0.001053;0.000000;0.000000;0.015789;0.000000;0.000000;0.308421;0.000000;0.000000;0.000000;0.001053;0.595789;0.000000;0.000000;0.001053;0.027368;0.001053;0.006316;0.000000;0.000000;0.001053;0.000000;0.010526;0.022105;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001053;0.000000;0.000000;0.000000;0.000000
ls;0.000000;0.000000;0.000000;0.250000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.750000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l);0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lm;0.000000;0.000000;0.983871;0.000000;0.000000;0.000000;0.000000;0.000000;0.016129;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lt;0.000000;0.133333;0.029630;0.377778;0.000000;0.096296;0.000000;0.000000;0.237037;0.007407;0.000000;0.000000;0.000000;0.000000;0.118519;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
l,;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
lv;0.000000;0.000000;0.391304;0.086957;0.000000;0.000000;0.000000;0.000000;0.521739;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
