unsmoothed;3
(;r;e;s;u;m;p;t;i;o;n; ;f;h;);d;c;l;a;j;y;b;,;w;k;g;v;.;q;x;?;z;ó;ä;#
iu;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
im;0.000000;0.000000;0.237762;0.010490;0.069930;0.010490;0.524476;0.000000;0.034965;0.017483;0.000000;0.052448;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.034965;0.000000;0.000000;0.003497;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.003497
ip;0.000000;0.000000;0.000000;0.062500;0.031250;0.015625;0.046875;0.015625;0.000000;0.000000;0.000000;0.109375;0.000000;0.078125;0.000000;0.000000;0.000000;0.406250;0.125000;0.000000;0.000000;0.000000;0.062500;0.000000;0.000000;0.000000;0.000000;0.046875;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
it;0.000000;0.000000;0.070789;0.048387;0.042115;0.003584;0.000000;0.060036;0.212366;0.008961;0.000896;0.202509;0.000000;0.179211;0.000000;0.000000;0.000000;0.004480;0.025986;0.000000;0.124552;0.000000;0.005376;0.000000;0.000000;0.000000;0.000000;0.010753;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ii;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.500000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
io;0.000000;0.023343;0.000000;0.000753;0.033886;0.000000;0.000000;0.000000;0.000000;0.000000;0.902108;0.002259;0.000000;0.000000;0.000000;0.033886;0.000000;0.001506;0.000000;0.000000;0.000000;0.000000;0.002259;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
in;0.000000;0.000000;0.056744;0.024880;0.014841;0.000000;0.000436;0.084243;0.030554;0.000436;0.002619;0.318638;0.012658;0.001746;0.000000;0.043213;0.051069;0.008293;0.037538;0.000436;0.000436;0.000000;0.001309;0.000000;0.014404;0.279790;0.011349;0.004365;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i ;0.000000;0.031161;0.008499;0.152975;0.008499;0.039660;0.011331;0.045326;0.005666;0.002833;0.000000;0.000000;0.016997;0.070822;0.000000;0.045326;0.050992;0.011331;0.138810;0.000000;0.000000;0.045326;0.000000;0.305949;0.002833;0.002833;0.002833;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
if;0.000000;0.000000;0.045161;0.000000;0.012903;0.000000;0.000000;0.051613;0.341935;0.006452;0.000000;0.348387;0.129032;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.051613;0.000000;0.012903;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ih;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i);0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
id;0.000000;0.000000;0.751445;0.000000;0.011561;0.000000;0.000000;0.008671;0.037572;0.000000;0.000000;0.106936;0.000000;0.000000;0.000000;0.005780;0.000000;0.008671;0.034682;0.000000;0.000000;0.000000;0.026012;0.002890;0.000000;0.005780;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ic;0.000000;0.000000;0.050350;0.008392;0.116084;0.000000;0.000000;0.008392;0.088112;0.000000;0.000000;0.159441;0.000000;0.281119;0.000000;0.000000;0.000000;0.015385;0.148252;0.000000;0.109091;0.000000;0.002797;0.000000;0.006993;0.000000;0.000000;0.005594;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
il;0.000000;0.000000;0.073579;0.046823;0.013378;0.000000;0.000000;0.003344;0.140468;0.010033;0.000000;0.127090;0.000000;0.000000;0.000000;0.033445;0.000000;0.471572;0.033445;0.000000;0.023411;0.000000;0.000000;0.020067;0.000000;0.000000;0.000000;0.003344;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ia;0.000000;0.039088;0.000000;0.000000;0.000000;0.276873;0.000000;0.172638;0.000000;0.000000;0.009772;0.035831;0.000000;0.000000;0.000000;0.000000;0.000000;0.429967;0.000000;0.000000;0.000000;0.019544;0.013029;0.000000;0.000000;0.000000;0.000000;0.003257;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ij;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iy;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ib;0.000000;0.011236;0.044944;0.000000;0.213483;0.000000;0.000000;0.000000;0.258427;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.471910;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i,;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iw;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ik;0.000000;0.000000;0.954955;0.000000;0.000000;0.000000;0.000000;0.000000;0.018018;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.027027;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ig;0.000000;0.008772;0.035088;0.000000;0.043860;0.000000;0.000000;0.000000;0.061404;0.017544;0.114035;0.000000;0.000000;0.692982;0.000000;0.000000;0.000000;0.000000;0.026316;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iv;0.000000;0.000000;0.863777;0.000000;0.000000;0.000000;0.000000;0.000000;0.102167;0.003096;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.030960;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i.;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iq;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ix;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.875000;0.000000;0.000000;0.000000;0.125000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i?;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iz;0.000000;0.000000;0.923077;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.076923;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ió;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
iä;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
i#;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
o(;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
or;0.000000;0.017293;0.109023;0.024060;0.000000;0.036842;0.003759;0.284962;0.047368;0.003008;0.001504;0.304511;0.000000;0.000000;0.000000;0.048872;0.015038;0.000000;0.016541;0.000000;0.006767;0.000000;0.012782;0.006015;0.045865;0.011278;0.000000;0.004511;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oe;0.000000;0.000000;0.000000;0.413043;0.000000;0.000000;0.000000;0.065217;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.478261;0.021739;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.021739;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
os;0.000000;0.000000;0.293436;0.131274;0.000000;0.003861;0.019305;0.212355;0.154440;0.000000;0.000000;0.015444;0.000000;0.000000;0.007722;0.000000;0.000000;0.000000;0.146718;0.000000;0.000000;0.000000;0.003861;0.000000;0.000000;0.000000;0.000000;0.011583;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ou;0.000000;0.219588;0.000000;0.116495;0.000000;0.000000;0.057732;0.090722;0.000000;0.000000;0.110309;0.098969;0.000000;0.000000;0.000000;0.001031;0.001031;0.239175;0.000000;0.000000;0.000000;0.007216;0.010309;0.000000;0.000000;0.045361;0.000000;0.001031;0.000000;0.000000;0.001031;0.000000;0.000000;0.000000;0.000000
om;0.000000;0.000000;0.153401;0.000000;0.000000;0.465991;0.133140;0.000000;0.095514;0.030391;0.000000;0.098408;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.002894;0.000000;0.008683;0.007236;0.002894;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.001447
op;0.000000;0.036247;0.443497;0.000000;0.017058;0.140725;0.053305;0.063966;0.029851;0.132196;0.000000;0.012793;0.000000;0.004264;0.000000;0.000000;0.000000;0.063966;0.002132;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ot;0.000000;0.000000;0.234043;0.002660;0.000000;0.000000;0.000000;0.005319;0.066489;0.002660;0.000000;0.502660;0.000000;0.156915;0.000000;0.000000;0.000000;0.000000;0.013298;0.000000;0.000000;0.000000;0.013298;0.000000;0.000000;0.000000;0.000000;0.002660;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oi;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.010417;0.000000;0.000000;0.916667;0.000000;0.000000;0.000000;0.000000;0.031250;0.010417;0.020833;0.000000;0.010417;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oo;0.000000;0.174194;0.000000;0.051613;0.000000;0.006452;0.045161;0.012903;0.006452;0.000000;0.045161;0.135484;0.006452;0.000000;0.000000;0.322581;0.000000;0.051613;0.000000;0.000000;0.000000;0.000000;0.025806;0.000000;0.116129;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
on;0.000000;0.000000;0.072917;0.153533;0.000000;0.003623;0.000000;0.035779;0.015399;0.027627;0.002717;0.431612;0.008605;0.000000;0.001359;0.022192;0.043478;0.021286;0.062953;0.000453;0.000000;0.000000;0.036232;0.000000;0.000000;0.021739;0.005888;0.031703;0.000000;0.000000;0.000453;0.000453;0.000000;0.000000;0.000000
o ;0.000000;0.039494;0.040284;0.071090;0.009479;0.056872;0.044234;0.198262;0.053712;0.030806;0.026856;0.003949;0.028436;0.033965;0.000000;0.043444;0.048973;0.020537;0.094787;0.003949;0.005529;0.087678;0.000000;0.025276;0.003949;0.022117;0.004739;0.000000;0.001580;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
of;0.000000;0.000000;0.000969;0.000000;0.000000;0.000000;0.000000;0.011628;0.004845;0.000969;0.000000;0.960271;0.021318;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oh;0.000000;0.000000;0.955556;0.000000;0.000000;0.000000;0.000000;0.000000;0.022222;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.022222;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
o);0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
od;0.000000;0.000000;0.102041;0.158163;0.188776;0.000000;0.000000;0.000000;0.132653;0.005102;0.000000;0.204082;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.142857;0.000000;0.005102;0.000000;0.015306;0.000000;0.000000;0.000000;0.000000;0.045918;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oc;0.000000;0.000000;0.231214;0.000000;0.086705;0.000000;0.000000;0.005780;0.416185;0.000000;0.000000;0.005780;0.000000;0.080925;0.000000;0.000000;0.052023;0.000000;0.121387;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ol;0.000000;0.000000;0.137652;0.008097;0.060729;0.000000;0.000000;0.000000;0.465587;0.044534;0.000000;0.024291;0.000000;0.000000;0.000000;0.060729;0.000000;0.097166;0.008097;0.000000;0.008097;0.000000;0.004049;0.000000;0.000000;0.000000;0.080972;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oa;0.000000;0.000000;0.000000;0.023256;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.790698;0.139535;0.046512;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oj;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oy;0.000000;0.000000;0.133333;0.000000;0.000000;0.826667;0.000000;0.000000;0.013333;0.000000;0.000000;0.026667;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ob;0.000000;0.000000;0.007874;0.196850;0.000000;0.000000;0.000000;0.015748;0.023622;0.023622;0.000000;0.039370;0.000000;0.000000;0.000000;0.000000;0.000000;0.236220;0.047244;0.393701;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.007874;0.007874;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
o,;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ow;0.000000;0.000000;0.220000;0.020000;0.004000;0.000000;0.000000;0.048000;0.052000;0.000000;0.140000;0.340000;0.000000;0.004000;0.000000;0.000000;0.000000;0.024000;0.060000;0.000000;0.000000;0.000000;0.068000;0.000000;0.000000;0.000000;0.000000;0.020000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ok;0.000000;0.000000;0.181818;0.090909;0.000000;0.000000;0.000000;0.000000;0.181818;0.000000;0.000000;0.545455;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
og;0.000000;0.734513;0.061947;0.000000;0.026549;0.000000;0.000000;0.000000;0.088496;0.000000;0.035398;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.017699;0.000000;0.026549;0.000000;0.000000;0.000000;0.000000;0.008850;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ov;0.000000;0.000000;0.694030;0.000000;0.000000;0.000000;0.000000;0.000000;0.261194;0.007463;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.029851;0.000000;0.000000;0.000000;0.007463;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
o.;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.125000;0.000000;0.000000;0.875000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oq;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ox;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.500000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.166667;0.000000;0.000000;0.000000;0.000000;0.333333;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
o?;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oz;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
oó;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
